,Event_Name,Tweet_Timestamp,Hour,Day,Count
7111,Motivational Talks,11/13/2022 0:00,0,11/13/2022,0
7112,Motivational Talks,11/13/2022 1:00,1,11/13/2022,0
7113,Motivational Talks,11/13/2022 2:00,2,11/13/2022,0
7114,Motivational Talks,11/13/2022 3:00,3,11/13/2022,0
7115,Motivational Talks,11/13/2022 4:00,4,11/13/2022,0
7116,Motivational Talks,11/13/2022 5:00,5,11/13/2022,0
7117,Motivational Talks,11/13/2022 6:00,6,11/13/2022,0
7118,Motivational Talks,11/13/2022 7:00,7,11/13/2022,0
7119,Motivational Talks,11/13/2022 8:00,8,11/13/2022,0
7120,Motivational Talks,11/13/2022 9:00,9,11/13/2022,0
7121,Motivational Talks,11/13/2022 10:00,10,11/13/2022,0
7122,Motivational Talks,11/13/2022 11:00,11,11/13/2022,0
7123,Motivational Talks,11/13/2022 12:00,12,11/13/2022,0
7124,Motivational Talks,11/13/2022 13:00,13,11/13/2022,0
7125,Motivational Talks,11/13/2022 14:00,14,11/13/2022,0
7126,Motivational Talks,11/13/2022 15:00,15,11/13/2022,0
7127,Motivational Talks,11/13/2022 16:00,16,11/13/2022,0
7128,Motivational Talks,11/13/2022 17:00,17,11/13/2022,0
7129,Motivational Talks,11/13/2022 18:00,18,11/13/2022,0
7130,Motivational Talks,11/13/2022 19:00,19,11/13/2022,0
7131,Motivational Talks,11/13/2022 20:00,20,11/13/2022,0
7132,Motivational Talks,11/13/2022 21:00,21,11/13/2022,0
7133,Motivational Talks,11/13/2022 22:00,22,11/13/2022,0
7134,Motivational Talks,11/13/2022 23:00,23,11/13/2022,0
7135,Motivational Talks,11/14/2022 0:00,0,11/14/2022,0
7136,Motivational Talks,11/14/2022 1:00,1,11/14/2022,0
7137,Motivational Talks,11/14/2022 2:00,2,11/14/2022,0
7138,Motivational Talks,11/14/2022 3:00,3,11/14/2022,0
7139,Motivational Talks,11/14/2022 4:00,4,11/14/2022,0
7140,Motivational Talks,11/14/2022 5:00,5,11/14/2022,0
7141,Motivational Talks,11/14/2022 6:00,6,11/14/2022,0
7142,Motivational Talks,11/14/2022 7:00,7,11/14/2022,0
7143,Motivational Talks,11/14/2022 8:00,8,11/14/2022,0
7144,Motivational Talks,11/14/2022 9:00,9,11/14/2022,0
7145,Motivational Talks,11/14/2022 10:00,10,11/14/2022,0
7146,Motivational Talks,11/14/2022 11:00,11,11/14/2022,0
7147,Motivational Talks,11/14/2022 12:00,12,11/14/2022,0
7148,Motivational Talks,11/14/2022 13:00,13,11/14/2022,0
7149,Motivational Talks,11/14/2022 14:00,14,11/14/2022,0
7150,Motivational Talks,11/14/2022 15:00,15,11/14/2022,0
7151,Motivational Talks,11/14/2022 16:00,16,11/14/2022,0
7152,Motivational Talks,11/14/2022 17:00,17,11/14/2022,0
7153,Motivational Talks,11/14/2022 18:00,18,11/14/2022,0
7154,Motivational Talks,11/14/2022 19:00,19,11/14/2022,0
7155,Motivational Talks,11/14/2022 20:00,20,11/14/2022,0
7156,Motivational Talks,11/14/2022 21:00,21,11/14/2022,0
7157,Motivational Talks,11/14/2022 22:00,22,11/14/2022,0
7158,Motivational Talks,11/14/2022 23:00,23,11/14/2022,0
7159,Motivational Talks,11/15/2022 0:00,0,11/15/2022,0
7160,Motivational Talks,11/15/2022 1:00,1,11/15/2022,0
7161,Motivational Talks,11/15/2022 2:00,2,11/15/2022,0
7162,Motivational Talks,11/15/2022 3:00,3,11/15/2022,0
7163,Motivational Talks,11/15/2022 4:00,4,11/15/2022,0
7164,Motivational Talks,11/15/2022 5:00,5,11/15/2022,0
7165,Motivational Talks,11/15/2022 6:00,6,11/15/2022,0
7166,Motivational Talks,11/15/2022 7:00,7,11/15/2022,0
7167,Motivational Talks,11/15/2022 8:00,8,11/15/2022,0
7168,Motivational Talks,11/15/2022 9:00,9,11/15/2022,0
7169,Motivational Talks,11/15/2022 10:00,10,11/15/2022,0
7170,Motivational Talks,11/15/2022 11:00,11,11/15/2022,0
7171,Motivational Talks,11/15/2022 12:00,12,11/15/2022,0
7172,Motivational Talks,11/15/2022 13:00,13,11/15/2022,0
7173,Motivational Talks,11/15/2022 14:00,14,11/15/2022,0
7174,Motivational Talks,11/15/2022 15:00,15,11/15/2022,0
7175,Motivational Talks,11/15/2022 16:00,16,11/15/2022,0
7176,Motivational Talks,11/15/2022 17:00,17,11/15/2022,0
7177,Motivational Talks,11/15/2022 18:00,18,11/15/2022,0
7178,Motivational Talks,11/15/2022 19:00,19,11/15/2022,0
7179,Motivational Talks,11/15/2022 20:00,20,11/15/2022,0
7180,Motivational Talks,11/15/2022 21:00,21,11/15/2022,0
7181,Motivational Talks,11/15/2022 22:00,22,11/15/2022,0
7182,Motivational Talks,11/15/2022 23:00,23,11/15/2022,0
7183,Motivational Talks,11/16/2022 0:00,0,11/16/2022,0
7184,Motivational Talks,11/16/2022 1:00,1,11/16/2022,0
7185,Motivational Talks,11/16/2022 2:00,2,11/16/2022,0
7186,Motivational Talks,11/16/2022 3:00,3,11/16/2022,0
7187,Motivational Talks,11/16/2022 4:00,4,11/16/2022,0
7188,Motivational Talks,11/16/2022 5:00,5,11/16/2022,0
7189,Motivational Talks,11/16/2022 6:00,6,11/16/2022,0
7190,Motivational Talks,11/16/2022 7:00,7,11/16/2022,0
7191,Motivational Talks,11/16/2022 8:00,8,11/16/2022,0
7192,Motivational Talks,11/16/2022 9:00,9,11/16/2022,0
7193,Motivational Talks,11/16/2022 10:00,10,11/16/2022,0
7194,Motivational Talks,11/16/2022 11:00,11,11/16/2022,0
7195,Motivational Talks,11/16/2022 12:00,12,11/16/2022,0
7196,Motivational Talks,11/16/2022 13:00,13,11/16/2022,0
7197,Motivational Talks,11/16/2022 14:00,14,11/16/2022,0
7198,Motivational Talks,11/16/2022 15:00,15,11/16/2022,0
7199,Motivational Talks,11/16/2022 16:00,16,11/16/2022,0
7200,Motivational Talks,11/16/2022 17:00,17,11/16/2022,0
7201,Motivational Talks,11/16/2022 18:00,18,11/16/2022,0
7202,Motivational Talks,11/16/2022 19:00,19,11/16/2022,0
7203,Motivational Talks,11/16/2022 20:00,20,11/16/2022,0
7204,Motivational Talks,11/16/2022 21:00,21,11/16/2022,0
7205,Motivational Talks,11/16/2022 22:00,22,11/16/2022,0
7206,Motivational Talks,11/16/2022 23:00,23,11/16/2022,0
7207,Motivational Talks,11/17/2022 0:00,0,11/17/2022,0
7208,Motivational Talks,11/17/2022 1:00,1,11/17/2022,0
7209,Motivational Talks,11/17/2022 2:00,2,11/17/2022,0
7210,Motivational Talks,11/17/2022 3:00,3,11/17/2022,0
7211,Motivational Talks,11/17/2022 4:00,4,11/17/2022,0
7212,Motivational Talks,11/17/2022 5:00,5,11/17/2022,0
7213,Motivational Talks,11/17/2022 6:00,6,11/17/2022,0
7214,Motivational Talks,11/17/2022 7:00,7,11/17/2022,0
7215,Motivational Talks,11/17/2022 8:00,8,11/17/2022,0
7216,Motivational Talks,11/17/2022 9:00,9,11/17/2022,0
7217,Motivational Talks,11/17/2022 10:00,10,11/17/2022,0
7218,Motivational Talks,11/17/2022 11:00,11,11/17/2022,0
7219,Motivational Talks,11/17/2022 12:00,12,11/17/2022,0
7220,Motivational Talks,11/17/2022 13:00,13,11/17/2022,0
7221,Motivational Talks,11/17/2022 14:00,14,11/17/2022,0
7222,Motivational Talks,11/17/2022 15:00,15,11/17/2022,0
7223,Motivational Talks,11/17/2022 16:00,16,11/17/2022,0
7224,Motivational Talks,11/17/2022 17:00,17,11/17/2022,0
7225,Motivational Talks,11/17/2022 18:00,18,11/17/2022,0
7226,Motivational Talks,11/17/2022 19:00,19,11/17/2022,0
7227,Motivational Talks,11/17/2022 20:00,20,11/17/2022,0
7228,Motivational Talks,11/17/2022 21:00,21,11/17/2022,0
7229,Motivational Talks,11/17/2022 22:00,22,11/17/2022,0
7230,Motivational Talks,11/17/2022 23:00,23,11/17/2022,0
7231,Motivational Talks,11/18/2022 0:00,0,11/18/2022,0
7232,Motivational Talks,11/18/2022 1:00,1,11/18/2022,0
7233,Motivational Talks,11/18/2022 2:00,2,11/18/2022,0
7234,Motivational Talks,11/18/2022 3:00,3,11/18/2022,0
7235,Motivational Talks,11/18/2022 4:00,4,11/18/2022,0
7236,Motivational Talks,11/18/2022 5:00,5,11/18/2022,0
7237,Motivational Talks,11/18/2022 6:00,6,11/18/2022,0
7238,Motivational Talks,11/18/2022 7:00,7,11/18/2022,0
7239,Motivational Talks,11/18/2022 8:00,8,11/18/2022,0
7240,Motivational Talks,11/18/2022 9:00,9,11/18/2022,0
7241,Motivational Talks,11/18/2022 10:00,10,11/18/2022,0
7242,Motivational Talks,11/18/2022 11:00,11,11/18/2022,0
7243,Motivational Talks,11/18/2022 12:00,12,11/18/2022,0
7244,Motivational Talks,11/18/2022 13:00,13,11/18/2022,0
7245,Motivational Talks,11/18/2022 14:00,14,11/18/2022,0
7246,Motivational Talks,11/18/2022 15:00,15,11/18/2022,0
7247,Motivational Talks,11/18/2022 16:00,16,11/18/2022,0
7248,Motivational Talks,11/18/2022 17:00,17,11/18/2022,0
7249,Motivational Talks,11/18/2022 18:00,18,11/18/2022,0
7250,Motivational Talks,11/18/2022 19:00,19,11/18/2022,0
7251,Motivational Talks,11/18/2022 20:00,20,11/18/2022,0
7252,Motivational Talks,11/18/2022 21:00,21,11/18/2022,0
7253,Motivational Talks,11/18/2022 22:00,22,11/18/2022,0
7254,Motivational Talks,11/18/2022 23:00,23,11/18/2022,0
7255,Motivational Talks,11/19/2022 0:00,0,11/19/2022,0
7256,Motivational Talks,11/19/2022 1:00,1,11/19/2022,0
7257,Motivational Talks,11/19/2022 2:00,2,11/19/2022,0
7258,Motivational Talks,11/19/2022 3:00,3,11/19/2022,0
7259,Motivational Talks,11/19/2022 4:00,4,11/19/2022,0
7260,Motivational Talks,11/19/2022 5:00,5,11/19/2022,0
7261,Motivational Talks,11/19/2022 6:00,6,11/19/2022,0
7262,Motivational Talks,11/19/2022 7:00,7,11/19/2022,0
7263,Motivational Talks,11/19/2022 8:00,8,11/19/2022,0
7264,Motivational Talks,11/19/2022 9:00,9,11/19/2022,0
7265,Motivational Talks,11/19/2022 10:00,10,11/19/2022,0
7266,Motivational Talks,11/19/2022 11:00,11,11/19/2022,0
7267,Motivational Talks,11/19/2022 12:00,12,11/19/2022,0
7268,Motivational Talks,11/19/2022 13:00,13,11/19/2022,0
7269,Motivational Talks,11/19/2022 14:00,14,11/19/2022,0
7270,Motivational Talks,11/19/2022 15:00,15,11/19/2022,0
7271,Motivational Talks,11/19/2022 16:00,16,11/19/2022,0
7272,Motivational Talks,11/19/2022 17:00,17,11/19/2022,0
7273,Motivational Talks,11/19/2022 18:00,18,11/19/2022,0
7274,Motivational Talks,11/19/2022 19:00,19,11/19/2022,0
7275,Motivational Talks,11/19/2022 20:00,20,11/19/2022,0
7276,Motivational Talks,11/19/2022 21:00,21,11/19/2022,0
7277,Motivational Talks,11/19/2022 22:00,22,11/19/2022,0
7278,Motivational Talks,11/19/2022 23:00,23,11/19/2022,0
7279,Motivational Talks,11/20/2022 0:00,0,11/20/2022,0
7280,Motivational Talks,11/20/2022 1:00,1,11/20/2022,0
7281,Motivational Talks,11/20/2022 2:00,2,11/20/2022,0
7282,Motivational Talks,11/20/2022 3:00,3,11/20/2022,0
7283,Motivational Talks,11/20/2022 4:00,4,11/20/2022,0
7284,Motivational Talks,11/20/2022 5:00,5,11/20/2022,0
7285,Motivational Talks,11/20/2022 6:00,6,11/20/2022,0
7286,Motivational Talks,11/20/2022 7:00,7,11/20/2022,0
7287,Motivational Talks,11/20/2022 8:00,8,11/20/2022,0
7288,Motivational Talks,11/20/2022 9:00,9,11/20/2022,0
7289,Motivational Talks,11/20/2022 10:00,10,11/20/2022,0
7290,Motivational Talks,11/20/2022 11:00,11,11/20/2022,0
7291,Motivational Talks,11/20/2022 12:00,12,11/20/2022,0
7292,Motivational Talks,11/20/2022 13:00,13,11/20/2022,0
7293,Motivational Talks,11/20/2022 14:00,14,11/20/2022,0
7294,Motivational Talks,11/20/2022 15:00,15,11/20/2022,0
7295,Motivational Talks,11/20/2022 16:00,16,11/20/2022,0
7296,Motivational Talks,11/20/2022 17:00,17,11/20/2022,0
7297,Motivational Talks,11/20/2022 18:00,18,11/20/2022,0
7298,Motivational Talks,11/20/2022 19:00,19,11/20/2022,0
7299,Motivational Talks,11/20/2022 20:00,20,11/20/2022,0
7300,Motivational Talks,11/20/2022 21:00,21,11/20/2022,0
7301,Motivational Talks,11/20/2022 22:00,22,11/20/2022,0
7302,Motivational Talks,11/20/2022 23:00,23,11/20/2022,0
7303,Motivational Talks,11/21/2022 0:00,0,11/21/2022,0
7304,Motivational Talks,11/21/2022 1:00,1,11/21/2022,0
7305,Motivational Talks,11/21/2022 2:00,2,11/21/2022,0
7306,Motivational Talks,11/21/2022 3:00,3,11/21/2022,0
7307,Motivational Talks,11/21/2022 4:00,4,11/21/2022,0
7308,Motivational Talks,11/21/2022 5:00,5,11/21/2022,0
7309,Motivational Talks,11/21/2022 6:00,6,11/21/2022,0
7310,Motivational Talks,11/21/2022 7:00,7,11/21/2022,0
7311,Motivational Talks,11/21/2022 8:00,8,11/21/2022,0
7312,Motivational Talks,11/21/2022 9:00,9,11/21/2022,0
7313,Motivational Talks,11/21/2022 10:00,10,11/21/2022,0
7314,Motivational Talks,11/21/2022 11:00,11,11/21/2022,0
7315,Motivational Talks,11/21/2022 12:00,12,11/21/2022,0
7316,Motivational Talks,11/21/2022 13:00,13,11/21/2022,0
7317,Motivational Talks,11/21/2022 14:00,14,11/21/2022,0
7318,Motivational Talks,11/21/2022 15:00,15,11/21/2022,0
7319,Motivational Talks,11/21/2022 16:00,16,11/21/2022,0
7320,Motivational Talks,11/21/2022 17:00,17,11/21/2022,0
7321,Motivational Talks,11/21/2022 18:00,18,11/21/2022,0
7322,Motivational Talks,11/21/2022 19:00,19,11/21/2022,0
7323,Motivational Talks,11/21/2022 20:00,20,11/21/2022,0
7324,Motivational Talks,11/21/2022 21:00,21,11/21/2022,0
7325,Motivational Talks,11/21/2022 22:00,22,11/21/2022,0
7326,Motivational Talks,11/21/2022 23:00,23,11/21/2022,0
7327,Motivational Talks,11/22/2022 0:00,0,11/22/2022,0
7328,Motivational Talks,11/22/2022 1:00,1,11/22/2022,0
7329,Motivational Talks,11/22/2022 2:00,2,11/22/2022,0
7330,Motivational Talks,11/22/2022 3:00,3,11/22/2022,0
7331,Motivational Talks,11/22/2022 4:00,4,11/22/2022,0
7332,Motivational Talks,11/22/2022 5:00,5,11/22/2022,0
7333,Motivational Talks,11/22/2022 6:00,6,11/22/2022,0
7334,Motivational Talks,11/22/2022 7:00,7,11/22/2022,0
7335,Motivational Talks,11/22/2022 8:00,8,11/22/2022,0
7336,Motivational Talks,11/22/2022 9:00,9,11/22/2022,0
7337,Motivational Talks,11/22/2022 10:00,10,11/22/2022,0
7338,Motivational Talks,11/22/2022 11:00,11,11/22/2022,0
7339,Motivational Talks,11/22/2022 12:00,12,11/22/2022,0
7340,Motivational Talks,11/22/2022 13:00,13,11/22/2022,0
7341,Motivational Talks,11/22/2022 14:00,14,11/22/2022,0
7342,Motivational Talks,11/22/2022 15:00,15,11/22/2022,0
7343,Motivational Talks,11/22/2022 16:00,16,11/22/2022,0
7344,Motivational Talks,11/22/2022 17:00,17,11/22/2022,0
7345,Motivational Talks,11/22/2022 18:00,18,11/22/2022,0
7346,Motivational Talks,11/22/2022 19:00,19,11/22/2022,0
7347,Motivational Talks,11/22/2022 20:00,20,11/22/2022,0
7348,Motivational Talks,11/22/2022 21:00,21,11/22/2022,0
7349,Motivational Talks,11/22/2022 22:00,22,11/22/2022,0
7350,Motivational Talks,11/22/2022 23:00,23,11/22/2022,0
7351,Motivational Talks,11/23/2022 0:00,0,11/23/2022,0
7352,Motivational Talks,11/23/2022 1:00,1,11/23/2022,0
7353,Motivational Talks,11/23/2022 2:00,2,11/23/2022,0
7354,Motivational Talks,11/23/2022 3:00,3,11/23/2022,0
7355,Motivational Talks,11/23/2022 4:00,4,11/23/2022,0
7356,Motivational Talks,11/23/2022 5:00,5,11/23/2022,0
7357,Motivational Talks,11/23/2022 6:00,6,11/23/2022,0
7358,Motivational Talks,11/23/2022 7:00,7,11/23/2022,0
7359,Motivational Talks,11/23/2022 8:00,8,11/23/2022,0
7360,Motivational Talks,11/23/2022 9:00,9,11/23/2022,0
7361,Motivational Talks,11/23/2022 10:00,10,11/23/2022,0
7362,Motivational Talks,11/23/2022 11:00,11,11/23/2022,0
7363,Motivational Talks,11/23/2022 12:00,12,11/23/2022,0
7364,Motivational Talks,11/23/2022 13:00,13,11/23/2022,0
7365,Motivational Talks,11/23/2022 14:00,14,11/23/2022,0
7366,Motivational Talks,11/23/2022 15:00,15,11/23/2022,0
7367,Motivational Talks,11/23/2022 16:00,16,11/23/2022,0
7368,Motivational Talks,11/23/2022 17:00,17,11/23/2022,0
7369,Motivational Talks,11/23/2022 18:00,18,11/23/2022,0
7370,Motivational Talks,11/23/2022 19:00,19,11/23/2022,0
7371,Motivational Talks,11/23/2022 20:00,20,11/23/2022,0
7372,Motivational Talks,11/23/2022 21:00,21,11/23/2022,0
7373,Motivational Talks,11/23/2022 22:00,22,11/23/2022,0
7374,Motivational Talks,11/23/2022 23:00,23,11/23/2022,0
7375,Motivational Talks,11/24/2022 0:00,0,11/24/2022,0
7376,Motivational Talks,11/24/2022 1:00,1,11/24/2022,0
7377,Motivational Talks,11/24/2022 2:00,2,11/24/2022,0
7378,Motivational Talks,11/24/2022 3:00,3,11/24/2022,0
7379,Motivational Talks,11/24/2022 4:00,4,11/24/2022,0
7380,Motivational Talks,11/24/2022 5:00,5,11/24/2022,0
7381,Motivational Talks,11/24/2022 6:00,6,11/24/2022,0
7382,Motivational Talks,11/24/2022 7:00,7,11/24/2022,0
7383,Motivational Talks,11/24/2022 8:00,8,11/24/2022,0
7384,Motivational Talks,11/24/2022 9:00,9,11/24/2022,0
7385,Motivational Talks,11/24/2022 10:00,10,11/24/2022,0
7386,Motivational Talks,11/24/2022 11:00,11,11/24/2022,0
7387,Motivational Talks,11/24/2022 12:00,12,11/24/2022,0
7388,Motivational Talks,11/24/2022 13:00,13,11/24/2022,0
7389,Motivational Talks,11/24/2022 14:00,14,11/24/2022,0
7390,Motivational Talks,11/24/2022 15:00,15,11/24/2022,0
7391,Motivational Talks,11/24/2022 16:00,16,11/24/2022,0
7392,Motivational Talks,11/24/2022 17:00,17,11/24/2022,0
7393,Motivational Talks,11/24/2022 18:00,18,11/24/2022,0
7394,Motivational Talks,11/24/2022 19:00,19,11/24/2022,0
7395,Motivational Talks,11/24/2022 20:00,20,11/24/2022,0
7396,Motivational Talks,11/24/2022 21:00,21,11/24/2022,0
7397,Motivational Talks,11/24/2022 22:00,22,11/24/2022,0
7398,Motivational Talks,11/24/2022 23:00,23,11/24/2022,0
7399,Motivational Talks,11/25/2022 0:00,0,11/25/2022,0
7400,Motivational Talks,11/25/2022 1:00,1,11/25/2022,0
7401,Motivational Talks,11/25/2022 2:00,2,11/25/2022,0
7402,Motivational Talks,11/25/2022 3:00,3,11/25/2022,0
7403,Motivational Talks,11/25/2022 4:00,4,11/25/2022,0
7404,Motivational Talks,11/25/2022 5:00,5,11/25/2022,0
7405,Motivational Talks,11/25/2022 6:00,6,11/25/2022,0
7406,Motivational Talks,11/25/2022 7:00,7,11/25/2022,0
7407,Motivational Talks,11/25/2022 8:00,8,11/25/2022,0
7408,Motivational Talks,11/25/2022 9:00,9,11/25/2022,0
7409,Motivational Talks,11/25/2022 10:00,10,11/25/2022,0
7410,Motivational Talks,11/25/2022 11:00,11,11/25/2022,0
7411,Motivational Talks,11/25/2022 12:00,12,11/25/2022,0
7412,Motivational Talks,11/25/2022 13:00,13,11/25/2022,0
7413,Motivational Talks,11/25/2022 14:00,14,11/25/2022,0
7414,Motivational Talks,11/25/2022 15:00,15,11/25/2022,0
7415,Motivational Talks,11/25/2022 16:00,16,11/25/2022,0
7416,Motivational Talks,11/25/2022 17:00,17,11/25/2022,0
7417,Motivational Talks,11/25/2022 18:00,18,11/25/2022,0
7418,Motivational Talks,11/25/2022 19:00,19,11/25/2022,0
7419,Motivational Talks,11/25/2022 20:00,20,11/25/2022,0
7420,Motivational Talks,11/25/2022 21:00,21,11/25/2022,0
7421,Motivational Talks,11/25/2022 22:00,22,11/25/2022,0
7422,Motivational Talks,11/25/2022 23:00,23,11/25/2022,0
7423,Motivational Talks,11/26/2022 0:00,0,11/26/2022,0
7424,Motivational Talks,11/26/2022 1:00,1,11/26/2022,0
7425,Motivational Talks,11/26/2022 2:00,2,11/26/2022,0
7426,Motivational Talks,11/26/2022 3:00,3,11/26/2022,0
7427,Motivational Talks,11/26/2022 4:00,4,11/26/2022,1
7428,Motivational Talks,11/26/2022 5:00,5,11/26/2022,0
7429,Motivational Talks,11/26/2022 6:00,6,11/26/2022,0
7430,Motivational Talks,11/26/2022 7:00,7,11/26/2022,0
7431,Motivational Talks,11/26/2022 8:00,8,11/26/2022,0
7432,Motivational Talks,11/26/2022 9:00,9,11/26/2022,0
7433,Motivational Talks,11/26/2022 10:00,10,11/26/2022,0
7434,Motivational Talks,11/26/2022 11:00,11,11/26/2022,0
7435,Motivational Talks,11/26/2022 12:00,12,11/26/2022,0
7436,Motivational Talks,11/26/2022 13:00,13,11/26/2022,0
7437,Motivational Talks,11/26/2022 14:00,14,11/26/2022,0
7438,Motivational Talks,11/26/2022 15:00,15,11/26/2022,0
7439,Motivational Talks,11/26/2022 16:00,16,11/26/2022,0
7440,Motivational Talks,11/26/2022 17:00,17,11/26/2022,0
7441,Motivational Talks,11/26/2022 18:00,18,11/26/2022,0
7442,Motivational Talks,11/26/2022 19:00,19,11/26/2022,0
7443,Motivational Talks,11/26/2022 20:00,20,11/26/2022,0
7444,Motivational Talks,11/26/2022 21:00,21,11/26/2022,0
7445,Motivational Talks,11/26/2022 22:00,22,11/26/2022,0
7446,Motivational Talks,11/26/2022 23:00,23,11/26/2022,0
7447,Motivational Talks,11/27/2022 0:00,0,11/27/2022,0
7448,Motivational Talks,11/27/2022 1:00,1,11/27/2022,0
7449,Motivational Talks,11/27/2022 2:00,2,11/27/2022,0
7450,Motivational Talks,11/27/2022 3:00,3,11/27/2022,0
7451,Motivational Talks,11/27/2022 4:00,4,11/27/2022,0
7452,Motivational Talks,11/27/2022 5:00,5,11/27/2022,0
7453,Motivational Talks,11/27/2022 6:00,6,11/27/2022,0
7454,Motivational Talks,11/27/2022 7:00,7,11/27/2022,0
7455,Motivational Talks,11/27/2022 8:00,8,11/27/2022,0
7456,Motivational Talks,11/27/2022 9:00,9,11/27/2022,0
7457,Motivational Talks,11/27/2022 10:00,10,11/27/2022,0
7458,Motivational Talks,11/27/2022 11:00,11,11/27/2022,0
7459,Motivational Talks,11/27/2022 12:00,12,11/27/2022,0
7460,Motivational Talks,11/27/2022 13:00,13,11/27/2022,0
7461,Motivational Talks,11/27/2022 14:00,14,11/27/2022,0
7462,Motivational Talks,11/27/2022 15:00,15,11/27/2022,0
7463,Motivational Talks,11/27/2022 16:00,16,11/27/2022,0
7464,Motivational Talks,11/27/2022 17:00,17,11/27/2022,0
7465,Motivational Talks,11/27/2022 18:00,18,11/27/2022,0
7466,Motivational Talks,11/27/2022 19:00,19,11/27/2022,0
7467,Motivational Talks,11/27/2022 20:00,20,11/27/2022,0
7468,Motivational Talks,11/27/2022 21:00,21,11/27/2022,0
7469,Motivational Talks,11/27/2022 22:00,22,11/27/2022,0
7470,Motivational Talks,11/27/2022 23:00,23,11/27/2022,0
7471,Motivational Talks,11/28/2022 0:00,0,11/28/2022,0
7472,Motivational Talks,11/28/2022 1:00,1,11/28/2022,0
7473,Motivational Talks,11/28/2022 2:00,2,11/28/2022,0
7474,Motivational Talks,11/28/2022 3:00,3,11/28/2022,0
7475,Motivational Talks,11/28/2022 4:00,4,11/28/2022,0
7476,Motivational Talks,11/28/2022 5:00,5,11/28/2022,0
7477,Motivational Talks,11/28/2022 6:00,6,11/28/2022,0
7478,Motivational Talks,11/28/2022 7:00,7,11/28/2022,0
7479,Motivational Talks,11/28/2022 8:00,8,11/28/2022,0
7480,Motivational Talks,11/28/2022 9:00,9,11/28/2022,0
7481,Motivational Talks,11/28/2022 10:00,10,11/28/2022,0
7482,Motivational Talks,11/28/2022 11:00,11,11/28/2022,0
7483,Motivational Talks,11/28/2022 12:00,12,11/28/2022,0
7484,Motivational Talks,11/28/2022 13:00,13,11/28/2022,0
7485,Motivational Talks,11/28/2022 14:00,14,11/28/2022,0
7486,Motivational Talks,11/28/2022 15:00,15,11/28/2022,0
7487,Motivational Talks,11/28/2022 16:00,16,11/28/2022,0
7488,Motivational Talks,11/28/2022 17:00,17,11/28/2022,0
7489,Motivational Talks,11/28/2022 18:00,18,11/28/2022,0
7490,Motivational Talks,11/28/2022 19:00,19,11/28/2022,0
7491,Motivational Talks,11/28/2022 20:00,20,11/28/2022,0
7492,Motivational Talks,11/28/2022 21:00,21,11/28/2022,0
7493,Motivational Talks,11/28/2022 22:00,22,11/28/2022,0
7494,Motivational Talks,11/28/2022 23:00,23,11/28/2022,0
7495,Motivational Talks,11/29/2022 0:00,0,11/29/2022,0
7496,Motivational Talks,11/29/2022 1:00,1,11/29/2022,0
7497,Motivational Talks,11/29/2022 2:00,2,11/29/2022,0
7498,Motivational Talks,11/29/2022 3:00,3,11/29/2022,0
7499,Motivational Talks,11/29/2022 4:00,4,11/29/2022,0
7500,Motivational Talks,11/29/2022 5:00,5,11/29/2022,0
7501,Motivational Talks,11/29/2022 6:00,6,11/29/2022,0
7502,Motivational Talks,11/29/2022 7:00,7,11/29/2022,0
